gene_id	L3_FPKM	L4_FPKM	L5_FPKM	L7_FPKM	L8_FPKM
2610002J02Rik	33.0994	32.7064	30.605	32.8262	33.2604
2610002M06Rik	12.9133	13.5803	13.1727	13.3467	11.1523
2610005L07Rik	21.1242	21.5721	21.6649	23.2557	19.4953
2610008E11Rik	6.34669	6.0435	5.42157	6.44064	5.27398
2610015P09Rik	1.51873	0.990776	1.13346	1.15487	1.33741
2610017I09Rik	0	0.46739	0	0	0
2610018G03Rik	2.59452	1.91287	3.03675	3.02263	2.3615
2610019E17Rik	14.1595	6.64692	11.4505	10.2409	11.4863
2610020C07Rik	0.738021	0.210602	0.171975	0.671176	0.0839928
2610020H08Rik	0.391927	0.34091	0.323718	0.402419	0.265192
2610027K06Rik	1.73812	1.82785	1.33332	1.07176	1.44047
2610028E06Rik	0	0	0	0	0.0448118
2610034B18Rik	12.2662	12.6676	11.3144	9.76911	12.6067
2610034M16Rik	0.297705	0.482669	0.364815	0.333411	0.218286
2610035D17Rik	6.57909	6.2519	4.18813	5.46534	5.61293
2610035F20Rik	0	0	0	0	0.0629664
2610037D02Rik	0.508714	0.467637	0.428027	0.349076	0.371379
2610044O15Rik8	7.1184	7.15092	7.5163	9.00105	8.5208
2610100L16Rik	0.329777	0.31382	1.16756	0.698686	0.379325
2610203C20Rik	10.26	8.68242	11.3219	9.41837	9.54866
2610203C22Rik	0.393417	0.979335	0.395829	0.218845	0.231554
2610204G22Rik	0.304164	0.138572	0.299949	1.0331	0.763482
2610206C17Rik	0.173928	0	0.27185	0.163395	0
2610301B20Rik	16.1842	17.3513	14.2859	14.7003	16.3876
2610305D13Rik	2.86557	1.96092	3.28193	3.33301	1.7516
2610306M01Rik	4.75388	2.47147	3.13731	2.94851	3.73882
2610307P16Rik	1.08383	1.05542	1.01441	0.994701	1.25741
2610316D01Rik	4.24061	2.75546	3.52582	3.17681	2.76013
2610318N02Rik	0	0	0	0.086762	0.0481308
2610507B11Rik	52.7007	53.0178	50.933	50.1663	53.1061
2610507I01Rik	6.34402	6.38178	7.78583	7.09587	7.26702
2610524H06Rik	14.5755	19.4353	16.1883	17.346	21.7026
2610528A11Rik	0	0	0.111291	0	0.219383
2610528J11Rik	0	0.102693	0	0	0
2700029M09Rik	22.8306	17.2423	21.5786	22.9044	20.2538
2700038G22Rik	0.877577	1.1358	0.515359	1.03656	0.888056
2700046A07Rik	0.0403772	0.0768365	0.095359	0.115441	0.0929938
2700046G09Rik	1.11791	1.02901	0.983172	0.880972	0.815773
2700049A03Rik	1.91741	2.20136	1.90354	2.17695	2.18424
2700050L05Rik	3.13016	4.45545	4.10348	4.08431	3.31612
2700054A10Rik	0.768841	0.701032	0.596319	0.665599	0.518386
2700060E02Rik	82.1733	90.0295	91.8096	95.6046	90.6301
2700062C07Rik	9.93434	9.80042	7.87189	6.8691	8.48327
2700069I18Rik	0.171907	0.670795	0.138201	0	0.675355
2700070H01Rik	5.8252	5.25048	5.6071	4.94792	5.34778
2700081L22Rik	0.636656	0.202849	0.848667	0.151809	0.166192
2700081O15Rik	12.3546	12.1078	11.2297	11.106	12.7147
2700086A05Rik	0.385802	0.587169	0.497278	0.784662	0.293286
2700089E24Rik	43.1028	40.7003	44.2823	45.3758	40.3533
2700089I24Rik	0	0	0	0.0539976	0.0287892
2700094K13Rik	28.1696	23.3616	24.1724	23.69	29.0385
2700097O09Rik	2.46578	4.23618	5.75143	3.82654	4.2794
2700099C18Rik	0.402647	0.399444	0.328631	0.180539	0.260002
2810001G20Rik	7.79965	4.73293	6.44533	7.05938	5.36637
2810002D19Rik	3.58496	4.47361	2.55391	2.60119	3.16259
2810004N23Rik	13.3973	10.3324	11.0754	11.0668	11.841
2810006K23Rik	6.403	7.37355	8.20112	8.01106	6.74488
2810007J24Rik	0	0	0	0	0.0447457
2810008D09Rik	14.8903	15.1368	12.0663	15.9768	14.7402
2810011L19Rik	0	0	0	0	0
2810013P06Rik	7.05299	5.69703	6.94843	6.24128	6.23302
2810021J22Rik	1.6214	2.29665	1.7582	1.76868	1.85895
2810025M15Rik	7.61612	7.9067	7.79922	8.09376	8.32748
2810029C07Rik	0.972088	0.912075	1.08717	1.18868	1.19062
2810032G03Rik	2.79779	2.33962	2.81838	2.96284	1.59507
2810047C21Rik1	1.25566	1.32724	1.24167	1.39712	0.876421
2810049E08Rik	0	0.27173	0.372028	0.0682845	0.2196
2810055G20Rik	0.201465	0.0418254	0.234594	0.156453	0.295475
2810403A07Rik	12.9174	12.765	15.6808	15.7409	13.0107
2810403D21Rik	0.597542	0.59225	0.731251	0.336318	0.476086
2810405F15Rik	0	0	0	0	0.0471967
2810408A11Rik	0.304624	0.43807	0.201482	0.447382	0.457839
2810408I11Rik	0.346602	0	0.542445	0.490136	0.263421
2810408M09Rik	4.07641	3.86853	3.16809	3.30769	3.41509
2810410L24Rik	0.514541	0.679788	0.466475	0.502538	0.665099
2810417H13Rik	0.15839	0.432733	0.521605	0.44499	0.639306
2810428I15Rik	85.5125	86.7396	82.0262	80.2345	83.7028
2810429I04Rik	0.866006	2.02463	0.678633	0.153684	0.167288
2810433D01Rik	0.689526	0.43804	0.425069	0.877415	0.298187
2810442I21Rik	0	0	0.1745	0.0269615	0.196733
2810442N19Rik	0	0.103149	0.0852279	0.154368	0.334097
2810454H06Rik	0.445839	0.368567	0.36163	0.302154	0.147589
2810459M11Rik	0.354974	0.0508734	0.170849	0.150863	0.0417583
2810468N07Rik	4.80117	4.58374	4.92893	4.11934	2.54486
2810471M01Rik	0.0464014	0.123576	0.0691727	0.123218	0
2810474O19Rik	3.40786	3.57147	4.17987	3.73477	3.37494
2900002K06Rik	0.419179	0.728951	0.0782573	0.965946	0.59801
2900005J15Rik	1.19499	0.834263	0.735754	1.03845	0.978887
2900008C10Rik	11.6445	12.0869	10.905	13.4077	14.8073
2900009J06Rik	0.888743	1.31498	0.904387	1.99682	1.81546
2900011O08Rik	56.8298	63.0347	54.2132	53.9655	56.603
2900026A02Rik	9.47206	9.1693	9.10548	8.65842	8.92217
2900041M22Rik	1.81515	2.44118	2.56069	2.12787	2.58081
2900052N01Rik	7.97112	5.50939	6.81716	7.9655	5.80898
2900055J20Rik	4.96162	7.29668	3.60731	8.84071	5.7426
2900056M20Rik	6.52936	5.57197	6.43777	6.79051	6.26694
2900057B20Rik	0	0	0.075115	0	0
2900060B14Rik	0.530584	1.01911	0.209931	0.19055	0
2900076A07Rik	3.1608	2.20497	1.56322	2.94459	1.53444
2900079G21Rik	7.58197	7.15705	6.9027	8.09068	7.32922
2900092D14Rik	0	0	0	0	0.0427942
2900097C17Rik	268.631	245.303	250.415	236.021	245.597
3000002C10Rik	0.481941	0.629702	0.739379	0.424441	0.413569
3010001F23Rik	1.49837	2.0055	2.17257	2.78418	1.67496
3010026O09Rik	8.40017	9.00181	7.15166	6.73526	7.70015
3010033K07Rik	0	0	0.276543	0	0
3110001I22Rik	0.858319	1.12329	0.880291	1.15965	1.0564
3110002H16Rik	21.0047	22.5735	22.6566	23.3938	24.3465
3110007F17Rik	4.43514	2.9442	3.02016	3.40104	5.58904
3110009E18Rik	3.82384	4.38621	1.15506	3.23912	3.82984
3110021A11Rik	0	0.262858	0.309529	0.454605	0.224589
3110021N24Rik	6.48232	5.93465	6.84652	5.83987	5.98562
3110035E14Rik	0.0283201	0	0.0674559	0	0
3110039I08Rik	0.295694	0.26767	0.457309	0.817429	0
3110040N11Rik	10.0772	9.12223	8.27562	9.86732	6.38596
3110043O21Rik	44.3772	43.2285	41.7493	40.0119	43.7678
3110045C21Rik	1.207	1.67031	2.33823	1.47154	1.58676
3110047P20Rik	8.77373	8.61007	8.69923	10.0286	8.91748
3110052M02Rik	4.43016	4.45951	5.61975	6.20496	4.91491
3110056K07Rik	4.36775	3.36634	4.30562	2.57794	5.69733
3110057O12Rik	1.903	1.11892	1.7776	1.87773	2.03537
3110062M04Rik	2.38054	2.73884	2.689	2.6028	2.92543
3110070M22Rik	0.922279	0.806013	0.799218	0.462728	1.38316
3110079O15Rik	0	0.268356	0	0	0
3110082I17Rik	3.19738	3.16737	2.82259	3.00472	3.05194
3110082J24Rik	0	0	0.0694086	0	0
3110099E03Rik	0.0877289	0	0	0	0
3200001D21Rik	0.211391	0.0660477	0.027478	0.0742332	0.0534846
3300002I08Rik	2.12332	4.06338	3.53449	2.28419	2.33643
3425401B19Rik	0.690874	0.542298	1.24312	1.03403	0.91366
3632451O06Rik	64.4469	60.3993	60.5474	61.0145	60.1179
3632454L22Rik	0.356479	0.120934	0.178185	0.316857	0.0237074
3830403N18Rik	0.224727	0	0.183817	0.085441	0
3830406C13Rik	29.4559	33.045	37.2148	34.4605	33.2303
3830408C21Rik	0.791514	1.8141	0.998227	1.01548	0.808522
3830417A13Rik	0	0	0.095034	0	0
3930402G23Rik	0	0	0.0227194	0	0
4430402I18Rik	0.766749	1.06301	1.04522	0.59713	0.77208
4632415L05Rik	7.20017	7.26707	7.17508	7.05458	5.58999
4632427E13Rik	0.288519	0	0.329964	0.577494	0.106852
4632428C04Rik	4.36697	4.70528	4.13712	5.22183	4.96895
4632428N05Rik	0.591069	1.08372	1.02409	1.20774	0.731827
4632434I11Rik	1.06835	0.725707	0.963477	0.892488	0.827875
4732416N19Rik	0	0	0	0.646352	0.178818
4732456N10Rik	0	0	0.0224137	0	0
4732471J01Rik	2.66166	2.05034	1.88068	2.29226	1.81249
4732490B19Rik	0	0	0.0297254	0.0537492	0
4732491K20Rik	2.27291	2.55078	2.51249	2.52221	2.8025
4831440E17Rik	0.66526	0.75677	0.991234	0.817109	0.862843
4833403I15Rik	0.0304104	0.0882944	0	0.0876669	0
4833411C07Rik	0	0	0.0544289	0	0
4833412C05Rik	1.18455	0.838898	0.85184	0.978678	0.531092
4833417C18Rik	0.40723	0.1562	0	0.291856	0.31257
4833418N02Rik	0.481342	0.282297	0.37954	0.502889	0.651194
4833419F23Rik	0	0.638183	1.24978	0.320057	0.610818
4833420G17Rik	12.2658	12.5214	12.7317	12.7324	9.80457
4833422C13Rik	4.29525	3.17156	4.5317	5.70934	3.90688
4833424O15Rik	2.01284	1.48256	1.81457	2.30194	1.71204
4833439L19Rik	54.4874	56.9756	59.122	61.3235	52.2057
4921504A21Rik	1.0286	1.82261	0.748409	1.12813	1.28202
4921507L20Rik	0.165849	0.154187	0.430151	0.231621	0
4921507P07Rik	0.318531	0.202787	0.22322	0.253016	0.0811011
4921508A21Rik	0.723811	1.04369	1.04803	1.37773	0.853629
4921508D12Rik	0	0.0919634	0	0	0
4921509O07Rik	0	0	0	0.0468278	0
4921511C20Rik	0	0	0	0	0.0550964
4921511I17Rik	0.288867	0	0.114114	0.0516212	0
4921513I03Rik	0	0	0	0.0383695	0
4921515E04Rik	0	0	0	0	0.0913643
4921524J17Rik	11.936	10.5074	13.6655	12.3224	11.0897
4921525B02Rik	0.0297151	0.0582925	0.0948971	0.152659	0.138107
4921530D09Rik	0	0	0	0.0312536	0
4921530L18Rik	2.20282	1.31372	1.45478	2.28703	1.82246
4921530L21Rik	0	0	0.268842	0	0
4921531C22Rik	0.470318	0.680866	0.478228	0.47993	0.775872
4921536K21Rik	0.393493	0.356706	0.324929	0.361799	0.44087
4921539E11Rik	0	0	0	0	0.0282465
4922501C03Rik	2.26964	2.14268	1.72748	2.41909	2.3862
4922501L14Rik	2.77671	2.76812	2.97194	2.92696	2.3388
4922505E12Rik	0	0	0.0284309	0.0497918	0
4930402H24Rik	9.40501	10.3612	10.3331	12.0056	9.65044
4930404A10Rik	0	0	0	0	0.115063
4930404I05Rik	0.0989908	0	0.231472	0	0.150647
4930404N11Rik	2.98513	2.62397	3.64076	1.75485	2.99924
4930405A21Rik	2.06254	1.44796	1.7491	1.95275	1.98783
4930405J17Rik	0	0	0.181558	0	0
4930405P13Rik	0	0	0.313772	0	0.310825
4930407I10Rik	0	0	0	0	0
4930412C18Rik	2.50152	1.51433	2.70623	1.65954	1.72376
4930413F20Rik	1.70061	1.11041	2.786	1.08941	2.15126
4930413G21Rik	3.34037	3.94051	3.55287	4.08316	2.97968
4930414L22Rik	7.59465	8.83381	7.04422	6.88665	6.76527
4930414N06Rik	0.705118	0.429974	0	0	0
4930415F15Rik	0	0.382303	0.431111	1.0652	0.103972
4930415O20Rik	0.48146	0	0	0	0.184751
4930417O13Rik	0.111791	0.108358	0	0	0
4930419G24Rik	0.0905685	0	0	0	0.0703997
4930422G04Rik	0.615033	0.638712	0.777135	0.866113	0.817765
4930425O10Rik	0.0877253	0	0	0	0
4930426D05Rik	0	0.0504816	0	0.11247	0
4930426L09Rik	0.309867	0.369033	0.115965	0.240048	0.220628
4930427A07Rik	1.19344	1.18182	1.19012	1.52119	1.16301
4930429B21Rik	2.0775	2.85102	2.4297	1.96174	2.9369
4930429F24Rik	4.71989	2.7375	4.92556	3.57313	4.57084
4930430F08Rik	13.353	10.0354	11.7354	12.0425	12.8684
4930431F12Rik	0	0.0859605	0.0351646	0.0966338	0.103938
4930432J09Rik	0	0	0.0235512	0.0215414	0
4930432K21Rik	0.782162	0.350581	0.371782	0.452988	0.67281
4930433N12Rik	0.134733	0	0	0.0477431	0
4930434J06Rik	0	0.0704796	0	0	0
4930441O14Rik	0.201721	0.548276	0.045257	0.348791	0.241423
4930443O20Rik	0.0607776	0	0	0	0.0456531
4930444F02Rik	0.0574	0	0.135798	0	0.136068
4930444G20Rik	0	0.0929751	0	0	0
4930444M15Rik	0.0524955	0	0	0.073365	0
4930444P10Rik	1.29546	0.900789	0.503379	1.70631	0.374024
4930447C04Rik	3.16045	3.17664	2.68953	2.91494	2.93964
4930447K03Rik	0	0	0.0727587	0	0.0711957
4930447N08Rik	0	0	0	0.0559971	0
4930448H16Rik	0	0.194781	0	0	0
4930451G09Rik	1.35071	1.48158	1.92273	1.64104	1.27254
4930452B06Rik	6.3895	5.52615	4.74849	5.24601	5.86274
4930452G13Rik	0	0	0	0	0
4930453L07Rik	0.487392	0	0	0	0
4930453N24Rik	15.1396	14.9257	16.9013	16.9404	18.5343
4930455C13Rik	3.21663	3.12255	1.56467	2.2152	3.43861
4930455H04Rik	0.0779557	0	0.0624575	0.113632	0.182852
4930456L15Rik	0	0.0786664	0	0	0
4930461G14Rik	0	0.0994512	0	0	0
4930465K10Rik	0.0785158	0	0	0.106703	0.0595292
4930467E23Rik	0.157865	0.0390147	0.000434388	0.0292625	0.0546199
4930469G21Rik	0	0	0.446496	0	0.174415
4930470H14Rik	10.1141	7.48391	11.4978	14.0134	10.4593
4930470P17Rik	0.0657405	0	0.154658	0	0.100127
4930471I20Rik	0	0	0	0.123844	0.13528
4930473A02Rik	0.520846	0.357564	0.358094	0.32129	0.150458
4930473O22Rik	0.0825836	0	0	0	0
4930474G06Rik	0.0780092	0	0.0319119	0	0
4930474M22Rik	0	0	0	0	0.426559
4930474N09Rik	0	0	0.235705	0	0.0774391
4930479D17Rik	0.159299	0	0.124819	0	0.244001
4930480K15Rik	0	0	0.0439141	0	0
4930481A15Rik	2.79198	1.51623	1.61415	1.76881	2.26548
4930483K19Rik	0.197963	0.362216	0.36063	0.414907	0.202368
4930483O08Rik	0	0	0	0	0.0789901
4930486L24Rik	0	0	0.245227	0	0.181313
4930487H11Rik	0	0	0	0.09106	0.192164
4930488L21Rik	0.342347	0.4439	0.719317	0.685786	0.471349
4930500J02Rik	0.847076	1.26305	0.88133	1.26381	1.3579
4930500L23Rik	0	0.13836	0	0.104589	0
4930502E18Rik	2.08575	0.547026	1.21213	1.36852	1.78808
4930503E14Rik	0.485871	0.297568	0.239326	0.371969	0.235494
4930503L19Rik	4.39426	4.24341	6.2503	5.7458	4.48976
4930505A04Rik	0.371491	0	0.145863	0.53091	0.715414
4930506C21Rik	1.04886	1.45267	1.11286	1.33917	0.454092
4930506M07Rik	7.92079	7.70527	7.89986	8.07631	7.57268
4930507D05Rik	0.894578	1.07104	0.802505	1.53552	0.825671
4930509E16Rik	0	0	0	0	0
4930511A02Rik	0	0	0.0456086	0	0
4930511E03Rik	0	0	0.0276448	0	0
4930511M06Rik	0.63609	0.323411	0.457785	0.354775	0.739368
4930512B01Rik	0	0.0621235	0	0.0467558	0
4930513D17Rik	0	0.0907515	0	0.409118	0
4930513N10Rik	0.520982	0.411288	0.306906	0.686283	0.505744
4930515G01Rik	0.499507	0.641808	0.329684	0.143413	0.426538
4930519F09Rik	1.07154	0.960494	1.12165	0.776429	0.838108
4930519G04Rik	0.225829	0.25522	0.105995	0.25417	0.10347
4930520O04Rik	0.446211	0.761401	0.84241	0.658066	0.41101
4930523C07Rik	0.524317	1.11107	0.505677	0.707179	0.631001
4930524B15Rik	0	0	0	0	0.0893035
4930524C18Rik	0	0	0	0.0375489	0
4930524L23Rik	0.158665	0.342216	0.203696	0.36426	0.255141
4930525D18Rik	0	0	0	0	0
4930525G20Rik	0.0629132	0.0309272	0.176496	0.0927381	0.197274
4930526D03Rik	0	0	0	0	0.312462
4930526I15Rik	6.15134	7.65621	7.56145	6.35719	7.21503
4930526L06Rik	0.0937585	0.0882212	1.39294	0.462147	0.143587
4930527F14Rik	0	0	0.130681	0	0
4930528A17Rik	0.426817	0.816509	0.485394	0.540053	0.254478
4930529C04Rik	0	0.0441957	0	0	0
4930529M08Rik	0.379319	0.422403	0.249558	0.226762	0.390043
4930538K18Rik	0.265829	0.503172	0.311974	0.18851	0.353909
4930539E08Rik	0.0623252	0.0842855	0.0952872	0.0420643	0.0578102
4930539J05Rik	4.20941	4.9242	6.76241	7.6293	4.75542
4930542C21Rik	0	0	0	0.0952703	0
4930543E12Rik	0	0	0	0	0
4930544M13Rik	0	0	0.0587572	0	0
4930545L23Rik	0.0394407	0	0	0.0283444	0
4930546K05Rik	0.0245229	0	0.038236	0.0173078	0
4930549G23Rik	0	0	0.15011	0.130774	0.297528
4930550C14Rik	0.710645	0.230717	0.758467	0.690636	0.497622
4930550L24Rik	0.349344	0.0669694	0.165757	0.151032	0.108331
4930552P12Rik	0.0800125	0.11425	0.0315815	0.0285161	0.0309606
4930555B11Rik	0	0	0.0585979	0	0
4930555G01Rik	0.0526338	0	0	0	0.0837883
4930556M19Rik	0.227352	0.564221	0.357778	0.272269	0.337784
4930556N09Rik	0	0.215304	0	0	0
4930558C23Rik	0	0	0	0	0.148715
4930558J18Rik	0	0	0.0460227	0	0
4930558K02Rik	0	0	0.122408	0	0
4930562C15Rik	0	0	0.01504	0	0
4930562F07Rik	0.741149	0.278143	0	0.208266	0.507902
4930563E18Rik	0	0.0691875	0	0.0521909	0
4930563E22Rik	0.849816	1.21103	0.947362	1.06127	1.21001
4930565N06Rik	0.441995	0.287412	0.450237	0.532779	0.562185
4930568E12Rik	0.167103	0	0	0	0
4930568G15Rik	0	0	0.163708	0.147074	0.160755
4930568K20Rik	0	0	0	0.0328503	0
4930570G19Rik	1.40356	1.55444	0.689935	1.45584	1.34394
4930572K03Rik	0	0.201194	0	0	0.0818121
4930572O03Rik	0	0	0	0.0559393	0
4930577N17Rik	0.65387	0.617355	0.688507	0.647641	0.518168
4930578C19Rik	0.330388	0.783296	0.39055	1.37159	0.639166
4930578M01Rik	0.227919	0.107812	0.712725	0.321405	0
4930579F01Rik	0	0	0.100131	0.128856	0
4930579G18Rik	0.145064	0.126867	0.215595	0.222593	0.104917
4930579G24Rik	1.58828	1.04074	1.96844	1.62481	2.00639
4930579K19Rik	0.579804	0.68459	0.468496	0.33821	0.276484
4930581F22Rik	0.651729	0.286105	0.586952	0.501202	0.391247
4930583K01Rik	0.0999541	0	0	0.06906	0
4930590J08Rik	0.0215385	0.0195557	0.0655795	0.0146081	0.0633975
4930590L20Rik	0	0	0	0.339892	0
4930592A05Rik	0.234945	0.338237	0.187185	0.597736	0.550696
4930593A02Rik	0	0.112752	0	0	0
4930594C11Rik	0	0	0	0.137998	0.0584528
4930595M18Rik	0	0	0.0290494	0	0
4930599N23Rik	0.196992	0.354384	0.226335	0.130995	0.374311
4931402G19Rik	0.0833103	0	0.0334338	0.0919231	0.0327902
4931403E22Rik	0	0	0.284911	0	0
4931403G20Rik	0	0	0.0417845	0.0755832	0
4931406B18Rik	0.040926	0.0558687	0.0311369	0.0418393	0
4931406C07Rik	11.3578	11.3172	12.226	11.6073	10.9658
4931406H21Rik	0	0.0183428	0	0	0
4931406P16Rik	6.03783	5.88912	6.18136	6.89437	5.08268
4931408D14Rik	0.287269	0.092049	0.278683	0.573052	0.323619
4931409K22Rik	0	0	0.0742068	0.0221708	0.0488921
4931414P19Rik	1.54265	1.53781	1.15338	1.61072	1.49979
4931423N10Rik	0	0	0	0.0399622	0.0427177
4931428F04Rik	27.4032	25.7949	24.7624	24.8981	24.7606
4931429I11Rik	7.35217	9.17541	8.71797	8.47065	8.13225
4931429L15Rik	0	0	0	0.0269561	0
4931429P17Rik	0.199077	0	0.0398332	0.0363597	0.156389
4931430N09Rik	0	0	0	0	0.0763844
4931431C16Rik	0.324294	0.753542	0.503185	0.314318	0.416802
4931440F15Rik	0.022857	0.020582	0	0	0
4931440J10Rik	0	0	0	0.172495	0
4931440P22Rik	0.451793	0.468425	0.165115	0.432858	0.316444
4932411E22Rik	1.87228	2.09921	1.57116	2.21358	1.25698
4932412D23Rik	0.477859	0.427127	0.306621	0.39772	0.320582
4932413F04Rik	0	0	0.0307569	0	0
4932414J04Rik	0.0290136	0	0	0	0
4932414N04Rik	0.0437026	0	0.0176283	0.0161974	0.0174362
4932416H05Rik	1.49583	1.68264	1.6936	1.63675	1.26537
4932416K20Rik	0.0416567	0	0.0160061	0	0.046461
4932418E24Rik	0	0.0374937	0.0317335	0.0421886	0
4932435O22Rik	0.504657	0.320651	0.405409	0.305474	0.163582
4932438A13Rik	11.6128	10.9826	10.9936	11.592	10.1202
4932438H23Rik	0	0.03633	0	0	0
4932441J04Rik	0.165109	0	0.6687	0.123785	0.26269
4932443I19Rik	0	0	0.0963847	0	0
4933400C23Rik	0	0.339816	0	0.203418	0.0538871
4933401P06Rik	0.0544272	0	0.0420535	0.113291	0
4933402D24Rik	0.375876	0.571866	1.06817	0.740669	0.879223
4933402P03Rik	0	0	0	0	0
4933404O12Rik	1.26913	1.4921	1.23966	1.46385	1.00753
4933405D12Rik	0	0	0.134268	0	0
4933405L10Rik	0	0.142697	0	0	0
4933406C10Rik	0.556817	0.26035	0.217081	0.196656	0.169326
4933406F09Rik	0.258949	0.0849732	0	0.0639937	0.339687
4933406I18Rik	0.106989	0.570985	0.336652	0.421423	0.497308
4933406M09Rik	0	0.0532473	0.0441424	0	0
4933407I05Rik	0.271984	0.373334	0.21377	0.18884	0.105187
4933407K13Rik	0.552718	1.09412	1.17325	1.04432	0.717846
4933407L21Rik	0	0.331939	0	0.124511	0.137972
4933408B17Rik	0.0851161	0.125839	0.137458	0.37995	0.0679655
4933408J17Rik	0.34264	0.185027	0.11555	0.240764	0.300704
4933408N05Rik	0.0640695	0	0	0.135563	0
4933409K07Rik	5.24062	4.19084	5.73273	5.53105	5.04891
4933411E08Rik	0	0	0.0774296	0	0.0372141
4933411K16Rik	0.0469117	0	0.105801	0	0
4933411K20Rik	12.7658	12.665	12.659	14.2144	12.0982
4933412E12Rik	1.47467	1.11792	1.04676	1.12244	1.06408
4933412O06Rik	0	0	0.0813136	0.0744938	0
4933413G19Rik	0	0	0	0.0505284	0
4933413J09Rik	0.152493	0.0729008	0.120575	0.0364005	0.0196358
4933415F23Rik	0	0.0462706	0.310078	0.0347593	0.075878
4933416C03Rik	0.0872955	0	0	0.0628807	0
4933416I08Rik	0.000393995	0.000175409	0.000436004	0	0.000648071
4933416M06Rik	0	0	0	0.163663	0
4933416M07Rik	0	0.0482978	0	0.0359495	0.117455
4933417D19Rik	0.798669	0.219105	0.092559	0.286971	0.269338
4933421O10Rik	2.32501	2.28682	2.29841	2.59893	2.12354
4933422A05Rik	0	0	0	0	0.115124
4933422H20Rik	0.0401201	0.0706014	0.275363	0.0267212	0.480385
4933424G06Rik	0	0	0	0	0
4933425B07Rik	0.0528652	0	0	0	0
4933425L06Rik	0.0942753	0	0	0	0.0752213
4933426D04Rik	0	0	0	0	0.0711615
4933426M11Rik	44.2614	44.8566	42.9369	40.039	44.0442
4933427D14Rik	2.64483	2.42882	1.92555	2.39168	1.85942
4933427E11Rik	0	0	0	0.158569	0
4933427G17Rik	0	0.300224	0.196915	0.179706	0.0964018
4933427I22Rik	0.212276	1.01317	0.881235	0.788398	0.643207
4933430I17Rik	0.277388	0.129587	0.325283	0.227408	0.247084
4933430M04Rik	0.390049	0.189685	0.157656	0	0
4933431E20Rik	14.5641	13.2955	14.1596	14.5403	12.5618
4933431G14Rik	0.0777228	0	0	0.0572336	0
4933432I09Rik	0.722389	0.941651	0.49609	1.10914	0.605284
4933432K03Rik	0	0.177373	0	0.133873	0
4933433C11Rik	0	0	0.0396407	0	0
4933433G15Rik	0.192812	0	0	0	0.149713
4933433G19Rik	0	0	0.160227	0.0730618	0
4933433H22Rik	0.0391969	0	0	0	0
4933434E20Rik	29.9485	31.6857	30.7614	29.2954	32.3732
4933434I20Rik	0	0	0.135917	0.124855	0
4933436C20Rik	0.0746099	0	0.058267	0.101526	0.113818
4933439C10Rik	3.39785	2.86473	3.48005	3.48114	3.16149
4933439K11Rik	0	0.0944784	0.0800326	0.0713685	0
4933440M02Rik	0	0	0	0	0.0932894
5031410I06Rik	0	0	0	0.0527913	0.0565729
5031414D18Rik	0.891111	0.51254	0.537267	0.613826	0.470967
5031425E22Rik	4.0893	3.88086	4.76587	5.8784	3.86037
5031425F14Rik	0	0	0	0.0360295	0.121001
5031426D15Rik	0	0.073429	0.0148592	0	0
5031434O11Rik	1.09457	0.564265	0.35368	0.734657	0.229773
5031439G07Rik	15.2297	14.1655	13.6975	13.3044	14.0623
5033406O09Rik	0.42342	0.217357	0.290236	0.259767	0.31791
5033411D12Rik	0.659029	1.30445	1.69473	1.06565	1.05328
5330413P13Rik	0.0241928	0	0.0758337	0	0.0184016
5330417C22Rik	3.56024	2.98507	3.14319	3.07657	2.88628
5330426P16Rik	14.0074	14.3118	14.5286	16.3342	12.0866
5330434G04Rik	4.7854	5.7524	6.06782	6.63251	5.19193
5330439B14Rik	0.0723138	0	0	0.0529976	0
5430402O13Rik	0.376793	0.484295	0.100444	0.180633	0.197372
5430405H02Rik	4.778	3.47384	4.90305	3.90241	4.78843
5430416N02Rik	2.67057	4.06494	4.59081	3.32276	8.12789
5430416O09Rik	0.133353	0.314686	0.400388	0.267277	0.309095
5430417L22Rik	2.80701	2.41478	2.39864	2.28739	3.23394
5430419D17Rik	0	0	0	0	0
5430421F17Rik	0.0728584	0	0.168604	0.152196	0.163047
5430421N21Rik	0	0.044622	0	0	0
5430425J12Rik	0	0	0.0457718	0.0412132	0
5430427O19Rik	0.118164	0.239699	0.0724292	0.269104	0
5430435G22Rik	1.07212	0.602931	1.32081	1.30958	1.19458
5430437J10Rik	0	0	0	0.253221	0
5430440P10Rik	0	0	0	0.0924884	0.151173
5530601H04Rik	1.45943	1.15459	1.23893	1.79237	1.1627
5730403I07Rik	0.146061	0	0	0	0.071007
5730405O15Rik	1.0879	1.04976	1.41504	1.18486	1.17382
5730408K05Rik	3.05835	1.83653	1.17786	0.693152	0.780832
5730409E04Rik	59.1157	55.8334	55.2231	54.5221	58.2055
5730420D15Rik	0.0818445	0.075118	0.190692	0.113317	0.252693
5730422E09Rik	0.052949	0	0.0419304	0.0377624	0.123262
5730435O14Rik	0	0	0	0.524703	0
5730455P16Rik	33.1138	32.0988	33.7649	33.3915	30.9592
5730460C07Rik	0	0	0.0375165	0	0.0728689
5730480H06Rik	0.426372	0.928837	0.288655	0.42943	0.505906
5730488B01Rik	0	0	0	0	0.0256973
5730507C01Rik	1.49716	2.27707	2.68526	2.69301	1.51316
